Parcela,Cultura,DMG,DMP,RMP,Densidade,Estoque de C,Na,ICV(%),Altura de Plantas,Diâmetro espiga,Comprimento espiga,Número de plantas_ha,N total de espigas_ha,N de espigas comerciais_ha,Peso de espigas comerciais_ha,Produtividade,DMG_norm,DMP_norm,RMP_norm,Densidade_norm,Estoque de C_norm,Na_norm,ICV(%)_norm,Altura de Plantas_norm,Diâmetro espiga_norm,Comprimento espiga_norm,Número de plantas_ha_norm,N total de espigas_ha_norm,N de espigas comerciais_ha_norm,Peso de espigas comerciais_ha_norm,Produtividade_norm,COS,ARQ,STAND,IPACSA,Parcela_Cultura
MT,Cowpea,1.5741120410289884,2.1394776893843885,1.8567948652066883,-0.29514075409170865,-0.13148419913451426,38.5,1.311151846304792,2.1,48,22,13333.333333333334,13666.666666666666,11000,2916.6666666666665,11000,8.188142808413264,9.588496845377255,1.2011984901274388,9.52745669720104,1.1405866584523803,0,9.473684210526315,7.142857142857145,0,7.105263157894736,3.714285714285716,3.9999999999999982,8.030303030303031,8.993710691823898,8.030303030303031,5.5004191751223726,5.610477147986907,2.819996771785406,5.640022615598838,MT_Cowpea
MT,Cowpea,0.04860907531441404,0.3055584609939081,0.17708376815416108,-0.04371625798370406,0.14176422844429046,10.533,0.1806178563787221,2.1,52.02,22,14166.666666666666,14333.333333333334,8500,2083.3333333333335,8500,2.5004324953275967,3.8569601541804617,6.810205669633,8.930240241553104,1.9616152371951046,7.528137817883511,6.052631578947368,7.142857142857145,4.187500000000003,7.105263157894736,5.142857142857142,4.8,5.757575757575758,5.849056603773585,5.757575757575758,4.997844020087144,5.432805516120212,4.721327680737007,5.6066927480374344,MT_Cowpea
MT,Cowpea,-0.44038702847730327,-0.6610383587002915,-0.5507126935887974,-0.1227539715079541,0.04603110535650812,10.533,0.1806178563787221,2.08,52.02,22,14166.666666666666,14333.333333333334,8500,2083.3333333333335,8500,0.6772513904045645,0.8360609499479863,9.240513825778581,9.117980990223803,1.6739662626563723,7.528137817883511,6.052631578947368,6.857142857142859,4.187500000000003,7.105263157894736,5.142857142857142,4.8,5.757575757575758,5.849056603773585,5.757575757575758,4.967879609438771,5.432805516120212,4.721327680737007,5.6066927480374344,MT_Cowpea
MT,Cowpea,0.12866664349774434,0.5779133328300096,0.35328998816387697,-0.09283022811605754,0.08227574455023702,10.533,0.1806178563787221,2,52.02,22,14166.666666666666,14333.333333333334,8500,2083.3333333333335,8500,2.798920447452682,4.708149190638093,6.221805703208817,9.046902188257944,1.7828704011648653,7.528137817883511,6.052631578947368,5.714285714285715,4.187500000000003,7.105263157894736,5.142857142857142,4.8,5.757575757575758,5.849056603773585,5.757575757575758,4.971945289889205,5.357951614362349,4.721327680737007,5.5186836537398944,MT_Cowpea
MT,Millet,0.7696804002898036,1.4994540406730408,1.1345672204814221,-0.3410021434205938,-0.12199928031006846,5.4,-1.471701051974765,2.1,51.6,22.8,12000,11333.333333333334,8833.333333333334,2300,8833.333333333334,5.188886666645297,7.58823480055307,3.6129108682916753,9.636392687170456,1.169085960318185,9.212469237079574,1.0526315789473661,7.142857142857145,3.750000000000001,8.157894736842106,1.4285714285714293,1.2,6.060606060606062,6.666666666666666,6.060606060606062,5.486707099282664,4.6506289131933425,2.5,4.310649315900457,MT_Millet
MT,Millet,-0.04651951744196763,0.46402671486491176,0.20875359871147206,-0.37255217721422457,-0.1685631139107074,6.4,-1.471701051974765,2.1,51.6,22.8,12000,11333.333333333334,8833.333333333334,2300,8833.333333333334,2.1457534876493956,4.352220031164617,6.704451586516332,9.711334467504027,1.0291757750677328,8.884331419196062,1.0526315789473661,7.142857142857145,3.750000000000001,8.157894736842106,1.4285714285714293,1.2,6.060606060606062,6.666666666666666,6.060606060606062,5.101986899584669,4.6506289131933425,2.5,4.361623588239607,MT_Millet
MT,Millet,1.980571400652084,2.3499668869907824,2.1652691438214333,-0.2518814294055968,0.00953154862369361,32.7,-1.471701051974765,2,51.6,22.8,12000,11333.333333333334,8833.333333333334,2300,8833.333333333334,9.703592560748277,10,0.17111989716044995,9.424701472619962,1.564296174324612,0.25430680885972023,1.0526315789473661,5.714285714285715,3.750000000000001,8.157894736842106,1.4285714285714293,1.2,6.060606060606062,6.666666666666666,6.060606060606062,5.585470473765108,4.760599635391366,2.5,4.333695386399365,MT_Millet
MT,Millet,1.785017389347274,2.2448727884466106,2.0149450888969422,-0.3845867261870521,-0.29067523636783743,5.1,1.3981159993760282,2.2,51.8,25.6,13666.666666666666,13000,10666.666666666666,2733.3333333333335,10666.666666666666,8.974485773110773,9.917887512095772,0.6730923523067016,9.739920507425078,0.6622659149210695,9.310910582444627,9.736842105263158,8.571428571428577,3.95833333333333,10,4.285714285714286,3.199999999999999,7.727272727272727,8.30188679245283,7.727272727272727,4.999846214837433,5.302898364983225,3.598581622764512,5.835561995259548,MT_Millet
MT,Millet,0.5509820357352975,1.2710385326254265,0.911010284180362,-0.2398468804327672,-0.12420084087490438,19.4,1.3981159993760282,2.25,51.8,25.6,13666.666666666666,13000,10666.666666666666,2733.3333333333335,10666.666666666666,4.373488092215801,6.8743691924356165,4.3594276133088705,9.396115432698904,1.1624709391172234,4.61853978671042,9.736842105263158,9.285714285714288,3.95833333333333,10,4.285714285714286,3.199999999999999,7.727272727272727,8.30188679245283,7.727272727272727,5.061566937107149,5.302898364983225,3.598581622764512,5.846225174145701,MT_Millet
MT,Millet,0.12647148710603984,0.4477964365022433,0.2871339618041416,-0.17609629668481508,-0.05087728690498428,35.8,1.3981159993760282,2.1,51.8,25.6,13666.666666666666,13000,10666.666666666666,2733.3333333333335,10666.666666666666,2.790735990307372,4.301495640196966,6.4427184705712826,9.244686680684687,1.3827859610103577,0,9.736842105263158,7.142857142857145,3.95833333333333,10,4.285714285714286,3.199999999999999,7.727272727272727,8.30188679245283,7.727272727272727,4.99666576165231,5.302898364983225,3.598581622764512,5.8361111928516,MT_Millet
MT,Millet,-0.4922098356914584,-0.7358320826246555,-0.614020959158057,4.133898525989394,4.9309447285938335,10.533,1.6590084585897358,2.3,54.8,22,15833.333333333334,16000,9833.333333333334,2566.6666666666665,9833.333333333334,0.48403438482048655,0.602308576175252,9.451917153840846,0,10,7.528137817883511,10,10,7.0833333333333295,7.105263157894736,8.000000000000002,6.799999999999998,6.9696969696969715,7.6729559748427665,6.9696969696969715,4.9005469498068335,7.441183193522368,7.5,6.212911155314703,MT_Millet
MT,Millet,-0.49965924455885585,-0.5531825933104043,-0.52642091893463006,3.93711738737963,4.703612908915779,10.533,1.6590084585897358,2.4,54.8,22,15833.333333333334,16000,9833.333333333334,2566.6666666666665,9833.333333333334,0.45625988644601667,1.173141922282733,9.15939705594998,0,10,7.528137817883511,10,10,7.0833333333333295,7.105263157894736,8.000000000000002,6.799999999999998,6.9696969696969715,7.6729559748427665,6.9696969696969715,4.450801471357866,7.441183193522368,7.5,6.045867931703101,MT_Millet
MT,Millet,-0.3730865240156095,-0.2785916438693685,-0.325839083942489,4.786040977084525,5.684333651659117,10.533,1.6590084585897358,2.3,54.8,22,15833.333333333334,16000,9833.333333333334,2566.6666666666665,9833.333333333334,0.9281756966207375,2.031319358577522,8.489600354288887,0,10,7.528137817883511,10,10,7.0833333333333295,7.105263157894736,8.000000000000002,6.799999999999998,6.9696969696969715,7.6729559748427665,6.9696969696969715,5.6595329773511995,7.441183193522368,7.5,6.4779325299576644,MT_Millet
MT,Sunn hemp,-0.2873351320067767,-0.10719792178328039,-0.19726652689502855,0.05386116612030731,-0.11464474377655816,3.5,-0.16723875590622275,1.9,51.2,23.4,12666.666666666666,14000,9000,2666.6666666666665,9000,1.2478925950153785,2.5669751233296854,8.060262001501878,8.698461539490518,1.1911841100895244,9.835931091058244,4.999999999999999,4.285714285714285,3.3333333333333357,8.94736842105263,2.571428571428571,4.399999999999999,6.212121212121212,8.050314465408805,6.212121212121212,4.702915517897543,5.05065999352546,2.5,4.44806938826004,MT_Sunn hemp
MT,Sunn hemp,-0.3066520339604362,-0.18897299906112439,-0.2478125165107803,-0.1273075846328085,-0.24464772278449776,4.2,-0.16723875590622275,1.95,51.2,23.4,12666.666666666666,14000,9000,2666.6666666666665,9000,1.1758711404997333,2.3114039680750658,8.229048657223482,9.128797329653391,0.8005646213225626,9.606234618539787,4.999999999999999,5,3.3333333333333357,8.94736842105263,2.571428571428571,4.399999999999999,6.212121212121212,8.050314465408805,6.212121212121212,5.183337403688971,5.050498094565964,2.5,4.448099293904192,MT_Sunn hemp
MT,Sunn hemp,-0.4563099771211128,-0.6419374750539855,-0.5491237260875491,-0.46817805283615577,-0.48924937808130203,45.3,-0.16723875590622275,1.9,51.2,23.4,12666.666666666666,14000,9000,2666.6666666666665,9000,0.6178840071535548,0.8957568262757377,9.235207835874638,9.938477595525361,0.06561089739478213,0,4.999999999999999,4.285714285714285,3.3333333333333357,8.94736842105263,2.571428571428571,4.399999999999999,6.212121212121212,8.050314465408805,6.212121212121212,5.129589750325977,5.05065999352546,2.5,4.44806938826004,MT_Sunn hemp
MT,Sunn hemp,0.7914403471141098,1.501081405394988,1.1462608762545488,-0.33059388484949953,-0.25143779905288804,6.4,1.0502593870910832,2.3,55.8,23,14666.666666666666,15833.333333333334,12166.666666666666,3183.3333333333335,12166.666666666666,5.270016809782599,7.593320793692464,3.573862606182062,9.611669625617115,0.7801625033027493,8.884331419196062,8.68421052631579,10,8.124999999999996,8.421052631578949,6,6.6,9.09090909090909,10,9.09090909090909,5.395242673311784,7.500000000000001,6.10651974288338,7.099847096162698,MT_Sunn hemp
MT,Sunn hemp,0.44606289037369584,0.8695477266987731,0.6578053085362345,-0.39109188779398635,-0.31732570636322543,2,1.0502593870910832,2.1,55.8,23,14666.666666666666,15833.333333333334,12166.666666666666,3183.3333333333335,12166.666666666666,3.9823058273987755,5.619592400893727,5.2049471367355995,9.755372420895917,0.5821893424883566,10,8.68421052631579,7.142857142857145,8.124999999999996,8.421052631578949,6,6.6,9.09090909090909,10,9.09090909090909,4.968165511722793,7.342683814833528,6.10651974288338,7.032796446760422,MT_Sunn hemp
MT,Sunn hemp,-0.43374327056988843,-0.47185566088619296,-0.4527994657280407,-0.4180883084627633,-0.3467272994103121,43.2,1.0502593870910832,2.25,55.8,23,14666.666666666666,15833.333333333334,12166.666666666666,3183.3333333333335,12166.666666666666,0.7020220865073724,1.4273124931322148,8.91355522021644,9.819497861799901,0.4938464804045128,0,8.68421052631579,9.285714285714288,8.124999999999996,8.421052631578949,6,6.6,9.09090909090909,10,9.09090909090909,4.981686583410037,7.5,6.10651974288338,7.034663372976652,MT_Sunn hemp
MT,Sunn hemp,-0.46570320941008647,-0.6094645272267052,-0.5375838683183958,-0.03525954789469039,0.01226777389713292,2.6,0.6154386217349023,2.1,52.827999999999996,21,15500,13166.666666666666,4166.666666666667,1116.6666666666667,4166.666666666667,0.5828621256076353,0.9972443340471254,9.196673146670504,8.910152754041016,1.5725177006743798,10,7.368421052631576,7.142857142857145,5.0291666666666615,5.7894736842105265,7.428571428571429,3.399999999999998,1.8181818181818186,2.20125786163522,1.8181818181818186,4.982635561535816,4.958717817256346,7.500000000000001,5.267886164634073,MT_Sunn hemp
MT,Sunn hemp,6.298769999112172,-0.7481250883446939,2.775322455383739,-0.0629064847241611,-0.01545037020676716,18,0.6154386217349023,2.05,52.827999999999996,21,15500,13166.666666666666,4166.666666666667,1116.6666666666667,4166.666666666667,10,0.5638893196241721,0,8.975823386292085,1.489233091644204,5.0779327317473335,7.368421052631576,6.428571428571427,5.0291666666666615,5.7894736842105265,7.428571428571429,3.399999999999998,1.8181818181818186,2.20125786163522,1.8181818181818186,4.984761364303683,4.958717817256346,7.500000000000001,5.267588111681211,MT_Sunn hemp
MT,Sunn hemp,-0.3338125697712731,-0.1327963895113456,-0.23330447964130935,-0.08372300186634979,-0.03632050223793784,9,0.6154386217349023,2.05,52.827999999999996,21,15500,13166.666666666666,4166.666666666667,1116.6666666666667,4166.666666666667,1.074605352682751,2.4869723867039357,8.180602419591196,9.025269509398768,1.4265246801391338,8.031173092698934,7.368421052631576,6.428571428571427,5.0291666666666615,5.7894736842105265,7.428571428571429,3.399999999999998,1.8181818181818186,2.20125786163522,1.8181818181818186,4.986660052813801,4.958717817256346,7.500000000000001,5.2673220202428475,MT_Sunn hemp
MT,Pigeon pea,-0.1566338711497399,0.17760329565941363,0.010484712254836867,-0.3845867261870521,-0.29556667356264327,14.7,0.8763310809486109,2.4,56.2,21.2,14500,14333.333333333334,11166.666666666666,3000,11166.666666666666,1.7352013227054948,3.4570626485599707,7.366524730856024,9.739920507425078,0.6475686309745678,6.160787530762921,8.157894736842104,10,8.541666666666668,6.052631578947367,5.714285714285715,4.8,8.181818181818182,9.30817610062893,8.181818181818182,4.946914731707018,7.300684630312432,5.74006527164523,7.15815639427058,MT_Pigeon pea
MT,Pigeon pea,0.21084428909790823,0.8460190892912302,0.5284316891945692,-0.3832856938656601,-0.29409013820637725,4.1,0.8763310809486109,2.3,56.2,21.2,14500,14333.333333333334,11166.666666666666,3000,11166.666666666666,3.105312931040028,5.54605849247097,5.636960452001164,9.736830124730897,0.6520051715093487,9.639048400328138,8.157894736842104,10,8.541666666666668,6.052631578947367,5.714285714285715,4.8,8.181818181818182,9.30817610062893,8.181818181818182,4.9635957251738585,7.300684630312432,5.74006527164523,7.159831106828446,MT_Pigeon pea
MT,Pigeon pea,-0.43556890376130397,-0.5923183399120272,-0.5139436218366655,-0.3527114343130749,-0.2593915573341197,2.8,0.8763310809486109,2.36,56.2,21.2,14500,14333.333333333334,11166.666666666666,3000,11166.666666666666,0.6952153657312763,1.05083120973219,9.117732004664605,9.664206131417966,0.7562638740767147,10,8.157894736842104,10,8.541666666666668,6.052631578947367,5.714285714285715,4.8,8.181818181818182,9.30817610062893,8.181818181818182,5.322955661865736,7.300684630312432,5.74006527164523,7.201937203642875,MT_Pigeon pea
MT,Pigeon pea,-0.5281479522025807,-0.7952499979245562,-0.6616989750635685,-0.25513401020906507,-0.12804777828293543,10.533,0.9632952340198471,2.3,57.6,21.4,15500,16166.666666666666,13833.333333333334,3500,13833.333333333334,0.35004212095265635,0.41661012425668553,9.611126873886073,9.432427429355384,1.150912059966063,7.528137817883511,8.421052631578945,10,10,6.315789473684209,7.428571428571429,6.999999999999998,10,10,10,4.961961435351018,7.499999999999999,7.500000000000001,6.235814347437534,MT_Pigeon pea
MT,Pigeon pea,-0.4470161393377234,-0.5812479229171064,-0.5141320311274149,-0.32604027172464445,-0.21176667085975223,10.533,0.9632952340198471,2.3,57.6,21.4,15500,16166.666666666666,13833.333333333334,3500,13833.333333333334,0.6525353045923431,1.0854295171227089,9.11836115396674,9.600853286187524,0.8993622011240194,7.528137817883511,8.421052631578945,10,10,6.315789473684209,7.428571428571429,6.999999999999998,10,10,10,4.8872740117835045,7.499999999999999,7.500000000000001,6.207961302736943,MT_Pigeon pea
MT,Pigeon pea,-0.4328528008165888,-0.3939941066389198,-0.4134234537277543,-0.23464275114722266,-0.10385378639146985,10.533,0.9632952340198471,2.1,57.6,21.4,15500,16166.666666666666,13833.333333333334,3500,13833.333333333334,0.705342128561149,1.6706527384894305,8.78206812437153,9.38375390192224,1.2236076613745441,7.528137817883511,8.421052631578945,7.142857142857145,10,6.315789473684209,7.428571428571429,6.999999999999998,10,10,10,4.867650617798512,7.318303223261523,7.500000000000001,6.200643186195578,MT_Pigeon pea
MT,Pigeon pea,0.7870915823792952,1.444028125382688,1.1155598538809917,-0.3621439186431291,-0.3084797366951914,10.533,0.2675820094499583,2.25,53.6,19.4,14833.333333333334,15666.666666666666,13166.666666666666,3016.6666666666665,13166.666666666666,5.253802803918768,7.415012522160456,3.676381578172908,9.686611405950682,0.6087687960958348,7.528137817883511,6.315789473684211,9.285714285714288,5.833333333333334,3.6842105263157867,6.2857142857142865,6.399999999999998,10,9.371069182389936,10,4.980541745056915,6.57036984378054,6.45161290322581,5.90254384098549,MT_Pigeon pea
MT,Pigeon pea,1.6096216469777247,2.163877834295309,1.886749740636517,-0.3536872085541142,-0.29982909345320946,10.533,0.2675820094499583,2.35,53.6,19.4,14833.333333333334,15666.666666666666,13166.666666666666,3016.6666666666665,13166.666666666666,8.320537406462197,9.664754470938114,1.101171103488193,9.66652391843859,0.6347613530854865,7.528137817883511,6.315789473684211,10,5.833333333333334,3.6842105263157867,6.2857142857142865,6.399999999999998,10,9.371069182389936,10,4.988242502086609,6.57036984378054,6.45161290322581,5.906183376921563,MT_Pigeon pea
MT,Pigeon pea,0.5306538294573683,1.147248326431778,0.8389510779445732,-0.3410021434205938,-0.28685312859023787,10.533,0.2675820094499583,2.3,53.6,19.4,14833.333333333334,15666.666666666666,13166.666666666666,3016.6666666666665,13166.666666666666,4.29769607404732,6.48748840846979,4.600052686177203,9.636392687170456,0.6737501885699599,7.528137817883511,6.315789473684211,10,5.833333333333334,3.6842105263157867,6.2857142857142865,6.399999999999998,10,9.371069182389936,10,4.999730658126984,6.57036984378054,6.45161290322581,5.911599706620585,MT_Pigeon pea
CT,Cowpea,-0.5087517924106151,-0.7506151835394754,-0.6296834879750453,-0.12114797485635911,0.04456679620166716,5,0.354546162521195,1.88,50.2,18.8,14500,14833.333333333334,6333.333333333333,1466.6666666666667,6333.333333333333,0.42235908169441716,0.5561070401472353,9.50421855063334,9.114166216234413,1.6695664581455398,9.343724364232978,6.578947368421054,3.9999999999999987,2.291666666666669,2.8947368421052633,5.714285714285715,5.3999999999999995,3.787878787878787,3.5220125786163523,3.787878787878787,4.995794494145605,5.230849608747315,5.74006527164523,5.798846013918782,CT_Cowpea
CT,Cowpea,-0.6469518616592149,-0.9465928518819833,-0.7967723567705991,-0.02378997692572183,0.04456679620166716,5.3,0.35454616252119453,1.7,50.2,18.8,14500,14833.333333333334,6333.333333333333,1466.6666666666667,6333.333333333333,0,0,10,8.882908724012424,1.6695664581455398,9.245283018867925,6.578947368421053,1.428571428571427,2.291666666666669,2.8947368421052633,5.714285714285715,5.3999999999999995,3.787878787878787,3.5220125786163523,3.787878787878787,4.974696083420576,5.230849608747315,5.74006527164523,5.798846013918782,CT_Cowpea
CT,Cowpea,-0.629664218102317,-1.0085651234574193,-0.8191146707798682,-0.26569984974998445,-0.20535292802919047,10.8,0.35454616252119453,1.88,50.2,18.8,14500,14833.333333333334,6333.333333333333,1466.6666666666667,6333.333333333333,0,0,10,9.457524797906386,0.9186335514013372,7.4405250205086135,6.578947368421053,3.9999999999999987,2.291666666666669,2.8947368421052633,5.714285714285715,5.3999999999999995,3.787878787878787,3.5220125786163523,3.787878787878787,4.762586492530938,5.230849608747315,5.74006527164523,5.798846013918782,CT_Cowpea
CT,Cowpea,-0.40974029634520237,-0.5460112430604532,-0.4778757697028278,-0.05745274231190851,-0.02975458900398286,3.9,-1.8195576642597089,2,54.8,17.4,14500,14166.666666666666,6666.666666666667,1816.6666666666667,6666.666666666667,0.7915151698449895,1.1955544999179495,8.997291744477579,8.962868941662062,1.446253256286447,9.70467596390484,0,5.714285714285715,7.0833333333333295,1.052631578947365,5.714285714285715,4.599999999999998,4.090909090909091,4.8427672955974845,4.090909090909091,4.9931835359669945,5.137293667231534,5.74006527164523,5.775663268863101,CT_Cowpea
CT,Cowpea,-0.5263698175774726,-0.7916896212993825,-0.6590297194384276,-0.09408575170275854,-0.06536335030895359,17.6,-1.8195576642597089,1.85,54.8,17.4,14500,14166.666666666666,6666.666666666667,1816.6666666666667,6666.666666666667,0.35667174729398887,0.4277373478256167,9.602213511349133,9.049884472633726,1.3392597378092823,5.209187858900738,0,3.5714285714285725,7.0833333333333295,1.052631578947365,5.714285714285715,4.599999999999998,4.090909090909091,4.8427672955974845,4.090909090909091,5.0174073394449685,5.178950440498865,5.74006527164523,5.775663268863101,CT_Cowpea
CT,Cowpea,-0.5800049227441455,-0.9744205384302794,-0.7772127305872125,-0.1307187610936149,-0.1009721116139244,8.8,-1.8195576642597089,1.8,54.8,17.4,14500,14166.666666666666,6666.666666666667,1816.6666666666667,6666.666666666667,0.15669774025754651,0,9.99685837569058,9.136900003605405,1.2322662193321174,8.096800656275636,0,2.8571428571428577,7.0833333333333295,1.052631578947365,5.714285714285715,4.599999999999998,4.090909090909091,4.8427672955974845,4.090909090909091,4.870929956288037,5,5.74006527164523,5.775663268863101,CT_Cowpea
CT,Cowpea,-0.27128655945347185,-0.17277524734105854,-0.2220309033972652,-0.13335897798664254,-0.13262882276321483,10.533,-1.036880286618584,2,54.2,18.2,20166.666666666668,20666.666666666668,12000,2900,12000,1.3077283565138678,2.3620267037229885,8.142956916026622,9.143171393224968,1.1371474119052198,7.528137817883511,2.368421052631578,5.714285714285715,6.458333333333335,2.1052631578947345,10,10,8.939393939393941,8.930817610062892,8.939393939393941,4.478621006659262,5.082139366591112,7.5,5.937988321934837,CT_Cowpea
CT,Cowpea,-0.48064338161355175,-0.6778019707424559,-0.5792226761780038,-0.1429297642238919,-0.141444934648965,10.533,-1.036880286618584,2.15,54.2,18.2,20166.666666666668,20666.666666666668,12000,2900,12000,0.5271589421784761,0.7836697344521009,9.335716326560439,9.165905180595944,1.1106576718700032,7.528137817883511,2.368421052631578,7.857142857142858,6.458333333333335,2.1052631578947345,10,10,8.939393939393941,8.930817610062892,8.939393939393941,4.6658177719577605,5.433750949126801,7.5,6.125374030978723,CT_Cowpea
CT,Cowpea,-0.6065527908604073,-0.894297238720173,-0.7504250147902901,-0.15580082157743433,-0.15330108511600904,10.533,-1.036880286618584,2,54.2,18.2,20166.666666666668,20666.666666666668,12000,2900,12000,0.05771623273581549,0.10705838065011941,9.907406987001687,9.196478204991395,1.0750335387191923,7.528137817883511,2.368421052631578,5.714285714285715,6.458333333333335,2.1052631578947345,10,10,8.939393939393941,8.930817610062892,8.939393939393941,4.849406339992328,5.082139366591112,7.5,6.173290887552929,CT_Cowpea
CT,Millet,0.04695362680944894,0.24122902266104962,0.14409132473524927,-0.00827870267914554,-0.06704964795294104,5.4,-0.3411670620486952,1.8,50.8,18,14500,13500,3333.3333333333335,733.3333333333334,3333.3333333333335,2.494260293931671,3.655911748983003,6.920376312864942,8.846064309997395,1.3341929252744475,9.212469237079574,4.473684210526313,2.8571428571428577,2.9166666666666634,1.8421052631578934,5.714285714285715,3.799999999999999,1.060606060606061,0.7547169811320754,1.060606060606061,5.016136377557332,3.7499999999999996,5.74006527164523,4.722167885980038,CT_Millet
CT,Millet,-0.4912902395934131,-0.5939044009608286,-0.5425973202771208,-0.09540586014927659,-0.14109894130766876,13.5,-0.3411670620486952,1.7,50.8,18,14500,13500,3333.3333333333335,733.3333333333334,3333.3333333333335,0.48746302201640007,1.0458743027130832,9.213414411331991,9.053020167443517,1.1116972768323299,6.554552912223134,4.473684210526313,1.428571428571427,2.9166666666666634,1.8421052631578934,5.714285714285715,3.799999999999999,1.060606060606061,0.7547169811320754,1.060606060606061,4.3084241685221185,3.852741648356936,5.74006527164523,4.722033949769874,CT_Millet
CT,Millet,-0.4206255922291086,-0.5406629336839778,-0.48064426295654317,-0.06966374544219181,-0.11922074099831752,0.7,-0.3411670620486952,1.85,50.8,18,14500,13500,3333.3333333333335,733.3333333333334,3333.3333333333335,0.7509302538852347,1.2122695389189004,9.006536488150317,8.991874118652616,1.1774346275084095,10,4.473684210526313,3.5714285714285725,2.9166666666666634,1.8421052631578934,5.714285714285715,3.799999999999999,1.060606060606061,0.7547169811320754,1.060606060606061,4.702224593115256,3.852741648356936,5.74006527164523,4.755079912368945,CT_Millet
CT,Millet,-0.4382934845755883,-0.662556268688402,-0.5504248766319951,0.01548324935816429,-0.08351960283037832,5.6,0.35454616252119453,1.8,51.2,20,14500,13166.666666666666,1833.3333333333333,366.6666666666667,1833.3333333333333,0.6850569938732566,0.8313170350273574,9.23955272753977,8.789621803421177,1.2847057104172668,9.146841673502871,6.578947368421053,2.8571428571428577,3.3333333333333357,4.473684210526315,5.714285714285715,3.399999999999998,0,0,0,5.015073810167231,4.188676930984533,5.74006527164523,4.957911382922945,CT_Millet
CT,Millet,-0.5324871269969669,-0.8353868423040521,-0.6839369846505094,-0.07428412500500073,-0.15524435839697867,12.4,0.35454616252119453,1.7,51.2,20,14500,13166.666666666666,1833.3333333333333,366.6666666666667,1833.3333333333333,0.3338638703802289,0.291170686865632,9.685385569711766,9.002849050486878,1.0691945924016584,6.915504511894996,6.578947368421053,1.428571428571427,3.3333333333333357,4.473684210526315,5.714285714285715,3.399999999999998,0,0,0,4.916846836916782,4.243565712663881,5.74006527164523,4.990049760039837,CT_Millet
CT,Millet,-0.43667990655218664,-0.6446444145327828,-0.5406621605424847,-0.0765943147864094,-0.15709021607700135,3.4,0.35454616252119453,1.8,51.2,20,14500,13166.666666666666,1833.3333333333333,366.6666666666667,1833.3333333333333,0.6910730846780169,0.8872968446672825,9.20695239243832,9.008336516404018,1.063648350393904,9.868744872846596,6.578947368421053,2.8571428571428577,3.3333333333333357,4.473684210526315,5.714285714285715,3.399999999999998,0,0,0,4.736211732870358,4.188676930984533,5.74006527164523,4.954671932985444,CT_Millet
CT,Millet,-0.3589845841205448,-0.3516377061237479,-0.35531114512214634,-0.1630614180332771,-0.2620303324080523,10.533,-0.6890236743336391,1.8,49.6,20.4,13666.666666666666,13500,4833.333333333333,966.6666666666666,4833.333333333333,0.9807536009436588,1.8030289412695264,8.58801549427433,9.213724526445235,0.7483351559948961,7.528137817883511,3.4210526315789473,2.8571428571428577,1.6666666666666679,4.999999999999998,4.285714285714286,3.799999999999999,2.424242424242424,1.6352201257861632,2.424242424242424,4.056650930676827,4.578252383584358,3.598581622764512,3.405804427200164,CT_Millet
CT,Millet,-0.3954534147861227,-0.5609972482696023,-0.4782253315278625,-0.16735177048445862,-0.26517450490760036,10.533,-0.6890236743336391,1.7,49.6,20.4,13666.666666666666,13500,4833.333333333333,966.6666666666666,4833.333333333333,0.8447826137056097,1.1487188283240117,8.998459025440205,9.223915534577053,0.7388878720653979,7.528137817883511,3.4210526315789473,1.428571428571427,1.6666666666666679,4.999999999999998,4.285714285714286,3.799999999999999,2.424242424242424,1.6352201257861632,2.424242424242424,3.880380353502426,4.602975697675406,3.598581622764512,3.452073861131845,CT_Millet
CT,Millet,-0.4610003695734243,-0.7106022501794171,-0.5858013098764208,-0.18550326162406888,-0.27847677317491626,10.533,-0.6890236743336391,1.6,49.6,20.4,13666.666666666666,13500,4833.333333333333,966.6666666666666,4833.333333333333,0.6003962708967232,0.681159219177421,9.357684154069887,9.26703133821166,0.6989185939021446,7.528137817883511,3.4210526315789473,0,1.6666666666666679,4.999999999999998,4.285714285714286,3.799999999999999,2.424242424242424,1.6352201257861632,2.424242424242424,4.712958907942338,4.602975697675406,3.598581622764512,3.680260211625401,CT_Millet
CT,Sunn hemp,-0.4676341023234827,-0.7112341963785489,-0.5894341493510158,-0.11520748684703228,-0.169933959188134,3,-0.08027460283498654,1.7,50.6,17.8,11166.666666666666,11000,6500,1450,6500,0.5756629527552618,0.6791842015369959,9.369815182275126,9.10005558959036,1.0250568011370333,10,5.263157894736841,1.428571428571427,2.7083333333333344,1.5789473684210522,0,0.7999999999999992,3.93939393939394,3.4591194968553456,3.93939393939394,4.906214314711167,2.7555453285727283,2.5,3.720471387701671,CT_Sunn hemp
CT,Sunn hemp,-0.49998374728618683,-0.6946977545386868,-0.5973407509124368,-0.18451318028918035,-0.22742595954043654,3.2,-0.08027460283498654,1.8,50.6,17.8,11166.666666666666,11000,6500,1450,6500,0.4550500051476213,0.7308654433712907,9.396217451689978,9.264679567104317,0.8523107921056952,9.934372436423297,5.263157894736841,2.8571428571428577,2.7083333333333344,1.5789473684210522,0,0.7999999999999992,3.93939393939394,3.4591194968553456,3.93939393939394,4.941527614718415,2.7555453285727283,2.5,3.7316803786127717,CT_Sunn hemp
